ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
pair16_06_tsv	A	B	0.6944444444444444	0.3013698630136986	0.5551330798479087	0.3055555555555556	0.5641025641025641	0.4448669201520912	0.4696969696969697	0.5166666666666667	35.0	0.20348837209302326	0.6162790697674418	0.9858096268814407	1.3	3.0	21.0	0.14893617021276595	0.5602836879432624	1.0337944479666719	1.3888888888888888	4.0
009010_10_tsv	A	B	0.5892857142857143	0.49760765550239233	0.495260663507109	0.4107142857142857	0.5258215962441315	0.504739336492891	0.5925925925925926	0.6075949367088608	53.0	0.21991701244813278	0.7095435684647303	1.2925887465989596	1.4661016949152543	4.0	47.0	0.18951612903225806	0.7056451612903226	1.5425558729735775	1.6310679611650485	5.0
121122_2_tsv	A	B	0.6440677966101694	0.47058823529411764	0.5501618122977346	0.3559322033898305	0.5611510791366906	0.44983818770226536	0.5432098765432098	0.676923076923077	33.0	0.1658291457286432	0.5829145728643216	0.9335829930584632	1.2738095238095237	4.0	37.0	0.22424242424242424	0.6484848484848484	1.4673913822035571	1.608695652173913	4.0
041042_16_tsv	A	B	0.6777777777777778	0.41952506596306066	0.5263888888888889	0.32222222222222224	0.6275659824046921	0.4736111111111111	0.5378151260504201	0.6095238095238096	84.0	0.20388349514563106	0.779126213592233	1.5495611559781102	1.6532663316582914	5.0	71.0	0.17884130982367757	0.7279596977329975	1.5050573538421106	1.6506024096385543	8.0
101102_1_tsv	A	B	0.36507936507936506	0.5412844036697247	0.5813333333333334	0.6349206349206349	0.33121019108280253	0.4186666666666667	0.627906976744186	0.627906976744186	50.0	0.20161290322580644	0.6935483870967742	1.4503034144778195	1.6542056074766356	8.0	31.0	0.16666666666666666	0.532258064516129	0.9353689813137934	1.2727272727272727	3.0
pair05_07_tsv	A	B	0.34210526315789475	0.43820224719101125	0.445	0.6578947368421053	0.34234234234234234	0.555	0.5925925925925926	0.5423728813559322	19.0	0.17757009345794392	0.5233644859813084	1.0946322827465713	1.394736842105263	3.0	22.0	0.17054263565891473	0.5658914728682171	0.9255132746075954	1.2678571428571428	3.0
pair08_15_tsv	A	B	0.35	0.23684210526315788	0.76	0.65	0.55	0.24	0.2	0.5862068965517241	33.0	0.15865384615384615	0.5865384615384616	1.2336121643003106	1.4691358024691359	4.0	8.0	0.09411764705882353	0.4823529411764706	1.1841636411194805	1.5384615384615385	4.0
065066_3_tsv	A	B	0.42105263157894735	0.5	0.3868312757201646	0.5789473684210527	0.4161073825503356	0.6131687242798354	0.5555555555555556	0.4838709677419355	20.0	0.1694915254237288	0.4915254237288136	0.7465983254034367	1.2608695652173914	3.0	37.0	0.21264367816091953	0.6609195402298851	1.4442937195587615	1.6027397260273972	5.0
pair20_02_tsv	A	B	0.5	0.410958904109589	0.6517857142857143	0.5	0.6410256410256411	0.3482142857142857	0.40540540540540543	0.8333333333333334	14.0	0.17073170731707318	0.573170731707317	1.3968026688153785	1.5555555555555556	4.0	7.0	0.14	0.62	1.4604846813131116	2.3846153846153846	5.0
009010_14_tsv	A	B	0.6376811594202898	0.4628975265017668	0.5871369294605809	0.36231884057971014	0.6381909547738693	0.41286307053941906	0.5188679245283019	0.6626506024096386	62.0	0.19558359621451105	0.7129337539432177	1.34372122041825	1.4966442953020134	5.0	40.0	0.16666666666666666	0.6291666666666667	1.052177301306046	1.3364485981308412	4.0
119120_12_tsv	A	B	0.6571428571428571	0.3673469387755102	0.43171806167400884	0.34285714285714286	0.5116279069767442	0.5682819383259912	0.5909090909090909	0.5148514851485149	42.0	0.17427385892116182	0.6058091286307054	0.7970840994781547	1.2272727272727273	4.0	61.0	0.19934640522875818	0.6666666666666666	1.3061818728410184	1.4736842105263157	4.0
025026_8_tsv	A	B	0.6153846153846154	0.3728813559322034	0.5475638051044084	0.38461538461538464	0.49230769230769234	0.45243619489559167	0.5454545454545454	0.6486486486486487	59.0	0.22868217054263565	0.748062015503876	1.4454322473959271	1.568	4.0	42.0	0.1891891891891892	0.6756756756756757	1.6850480592368944	1.7857142857142858	7.0
101102_5_tsv	A	B	0.3838383838383838	0.5884353741496599	0.5268817204301075	0.6161616161616161	0.3522727272727273	0.4731182795698925	0.6538461538461539	0.6071428571428571	62.0	0.18181818181818182	0.7214076246334311	1.4741099648902265	1.577922077922078	6.0	56.0	0.18421052631578946	0.6381578947368421	1.0351996103583956	1.3286713286713288	5.0
049050_6_tsv	A	B	0.6694915254237288	0.5808080808080808	0.5395095367847411	0.3305084745762712	0.6124260355029586	0.4604904632152589	0.6868686868686869	0.6126126126126126	95.0	0.2092511013215859	0.7929515418502202	1.623634744657892	1.6954545454545455	5.0	71.0	0.1815856777493606	0.7161125319693095	1.330532733963733	1.5274725274725274	5.0
pair07_02_tsv	A	B	0.6666666666666666	0.275	0.5797101449275363	0.3333333333333333	0.3793103448275862	0.42028985507246375	0.27586206896551724	0.38095238095238093	6.0	0.125	0.3541666666666667	0.6193821946787638	1.3076923076923077	3.0	5.0	0.13513513513513514	0.35135135135135137	0.9709505944546686	1.4	2.0
075076_14_tsv	A	B	0.6363636363636364	0.46397694524495675	0.5473186119873817	0.36363636363636365	0.6236933797909407	0.4526813880126183	0.5714285714285714	0.631578947368421	74.0	0.18829516539440203	0.7557251908396947	1.5421160365901114	1.6464088397790055	5.0	62.0	0.18674698795180722	0.7259036144578314	1.433084630008941	1.5921052631578947	6.0
107108_1_tsv	A	B	0.375	0.6517241379310345	0.43283582089552236	0.625	0.44473684210526315	0.5671641791044776	0.6226415094339622	0.5892857142857143	63.0	0.1891891891891892	0.6966966966966966	1.1746079049616198	1.41875	5.0	97.0	0.23095238095238096	0.7928571428571428	1.3871920384689869	1.5231481481481481	5.0
pair16_11_tsv	A	B	0.2631578947368421	0.5154639175257731	0.3464285714285714	0.7368421052631579	0.24043715846994534	0.6535714285714286	0.5535714285714286	0.3522727272727273	17.0	0.13709677419354838	0.47580645161290325	0.5916727785823274	1.1428571428571428	2.0	36.0	0.17307692307692307	0.5961538461538461	0.6213290966942345	1.1546391752577319	2.0
063064_2_tsv	A	B	0.6730769230769231	0.28125	0.5111821086261981	0.3269230769230769	0.6535947712418301	0.48881789137380194	0.4810126582278481	0.6440677966101694	38.0	0.2087912087912088	0.6373626373626373	0.9468898134344018	1.2840909090909092	3.0	32.0	0.18181818181818182	0.6875	1.6493261123114	1.7941176470588236	4.0
pair13_07_tsv	A	B	0.15789473684210525	0.5823529411764706	0.584192439862543	0.8421052631578947	0.2975206611570248	0.41580756013745707	0.46875	0.5172413793103449	41.0	0.20812182741116753	0.7106598984771574	1.6228635135361198	1.7176470588235293	4.0	25.0	0.176056338028169	0.6126760563380281	1.0704724038149735	1.3833333333333333	4.0
143144_16_tsv	A	B	0.6019417475728155	0.5847953216374269	0.44940867279894875	0.39805825242718446	0.5369928400954654	0.5505913272010512	0.6990291262135923	0.5070422535211268	72.0	0.18227848101265823	0.7240506329113924	1.5087563916626465	1.630952380952381	7.0	88.0	0.1864406779661017	0.7266949152542372	1.262754239254088	1.449339207048458	4.0
pair17_04_tsv	A	B	0.7272727272727273	0.22580645161290322	0.43356643356643354	0.2727272727272727	0.5679012345679012	0.5664335664335665	0.48717948717948717	0.5277777777777778	14.0	0.1917808219178082	0.5068493150684932	0.9509560484549724	1.3703703703703705	2.0	18.0	0.19148936170212766	0.7021276595744681	1.6136656666753135	1.763157894736842	5.0
pair17_06_tsv	A	B	0.7777777777777778	0.06896551724137931	0.5	0.2222222222222222	0.46551724137931033	0.5	0.40540540540540543	0.4411764705882353	11.0	0.16176470588235295	0.45588235294117646	1.0230370655328809	1.4285714285714286	4.0	10.0	0.14084507042253522	0.4647887323943662	0.37123232664087563	1.0714285714285714	2.0
043044_4_tsv	A	B	0.7078651685393258	0.40053763440860213	0.6038961038961039	0.29213483146067415	0.610655737704918	0.3961038961038961	0.5087719298245614	0.6041666666666666	86.0	0.21287128712871287	0.7797029702970297	1.4376597999883376	1.5631067961165048	4.0	55.0	0.19230769230769232	0.6713286713286714	1.3300672849182895	1.5039370078740157	6.0
015016_3_tsv	A	B	0.40425531914893614	0.5976331360946746	0.4774011299435028	0.5957446808510638	0.3891891891891892	0.5225988700564972	0.6333333333333333	0.4634146341463415	38.0	0.19289340101522842	0.700507614213198	1.4949045050009766	1.7272727272727273	6.0	33.0	0.1527777777777778	0.6018518518518519	1.1430830704669603	1.4047619047619047	3.0
131132_5_tsv	A	B	0.26851851851851855	0.6610169491525424	0.4101969872537659	0.7314814814814815	0.5029469548133595	0.589803012746234	0.6016260162601627	0.5441176470588235	67.0	0.15331807780320367	0.6338672768878718	1.1669944360387567	1.3846153846153846	4.0	116.0	0.20103986135181975	0.7712305025996534	1.3837371826072247	1.519736842105263	5.0
pair21_02_tsv	A	B	0.7692307692307693	0.16483516483516483	0.7	0.23076923076923078	0.5641025641025641	0.3	0.25	0.6	21.0	0.2079207920792079	0.5742574257425742	0.7642045065086203	1.2222222222222223	2.0	6.0	0.10714285714285714	0.48214285714285715	1.5058231002082847	1.7333333333333334	3.0
pair07_13_tsv	A	B	0.3333333333333333	0.42857142857142855	0.4069767441860465	0.6666666666666666	0.2549019607843137	0.5930232558139535	0.4090909090909091	0.3	4.0	0.08888888888888889	0.3111111111111111	1.3787834934861753	2.0	4.0	8.0	0.13793103448275862	0.41379310344827586	1.2870540281187268	1.6428571428571428	4.0
107108_6_tsv	A	B	0.6310679611650486	0.5214723926380368	0.4872944693572496	0.36893203883495146	0.6209912536443148	0.5127055306427504	0.6086956521739131	0.6086956521739131	63.0	0.16844919786096257	0.6898395721925134	1.1319239338997071	1.3876404494382022	4.0	74.0	0.19220779220779222	0.7428571428571429	1.3196115122031862	1.4742268041237114	5.0
pair09_04_tsv	A	B	0.7307692307692307	0.3157894736842105	0.4578313253012048	0.2692307692307692	0.43333333333333335	0.5421686746987951	0.4883720930232558	0.45652173913043476	15.0	0.16483516483516483	0.5054945054945055	0.972253928364927	1.5	4.0	18.0	0.1782178217821782	0.6039603960396039	1.192250860234642	1.5789473684210527	6.0
053054_14_tsv	A	B	0.6666666666666666	0.437125748502994	0.6117216117216118	0.3333333333333333	0.6698113207547169	0.3882783882783883	0.49122807017543857	0.6746987951807228	75.0	0.1984126984126984	0.7407407407407407	1.3528310044590481	1.5294117647058822	7.0	43.0	0.16226415094339622	0.6490566037735849	1.4955714202331842	1.7843137254901962	8.0
019020_16_tsv	A	B	0.6634615384615384	0.4504310344827586	0.6426592797783933	0.33653846153846156	0.627906976744186	0.3573407202216066	0.4383561643835616	0.7032967032967034	102.0	0.20481927710843373	0.7771084337349398	1.407661152127642	1.5333333333333334	6.0	54.0	0.18	0.71	1.3602752624680843	1.524822695035461	5.0
057058_3_tsv	A	B	0.5	0.42346938775510207	0.5268817204301075	0.5	0.6193181818181818	0.4731182795698925	0.524390243902439	0.6323529411764706	44.0	0.1888412017167382	0.6523605150214592	1.2363311520550593	1.4311926605504588	4.0	44.0	0.20853080568720378	0.6966824644549763	1.0631628084153404	1.3518518518518519	3.0
019020_15_tsv	A	B	0.5189873417721519	0.463768115942029	0.6388888888888888	0.4810126582278481	0.48205128205128206	0.3611111111111111	0.4745762711864407	0.6292134831460674	79.0	0.21066666666666667	0.7546666666666667	1.5181962282299537	1.6228571428571428	4.0	40.0	0.17391304347826086	0.5869565217391305	1.3368863318873925	1.5057471264367817	5.0
pair09_01_tsv	A	B	0.25	0.6103896103896104	0.4425287356321839	0.75	0.38144329896907214	0.5574712643678161	0.6216216216216216	0.4791666666666667	19.0	0.2087912087912088	0.6373626373626373	1.7947367178034823	1.875	5.0	21.0	0.1875	0.6339285714285714	1.1677780501752668	1.5555555555555556	5.0
055056_11_tsv	A	B	0.4235294117647059	0.5333333333333333	0.5	0.5764705882352941	0.47719298245614034	0.5	0.5045871559633027	0.5339805825242718	66.0	0.19469026548672566	0.6607669616519174	1.2664036055235486	1.4509803921568627	4.0	64.0	0.1893491124260355	0.6804733727810651	1.3789951959941453	1.5290322580645161	4.0
063064_15_tsv	A	B	0.42424242424242425	0.6188118811881188	0.5166240409207161	0.5757575757575758	0.48677248677248675	0.4833759590792839	0.6470588235294118	0.5978260869565217	44.0	0.19047619047619047	0.6623376623376623	1.2201044621095987	1.4901960784313726	5.0	39.0	0.17488789237668162	0.5695067264573991	0.8837122601251458	1.28125	3.0
013014_16_tsv	A	B	0.5411764705882353	0.5357142857142857	0.5273972602739726	0.4588235294117647	0.532608695652174	0.4726027397260274	0.5294117647058824	0.6057692307692307	53.0	0.150997150997151	0.6296296296296297	1.3804186744139446	1.5182481751824817	4.0	59.0	0.1782477341389728	0.6435045317220544	1.5102651147847592	1.6793893129770991	5.0
137138_15_tsv	A	B	0.24444444444444444	0.5659340659340659	0.48021108179419525	0.7555555555555555	0.37055837563451777	0.5197889182058048	0.4794520547945205	0.4794520547945205	42.0	0.19718309859154928	0.6713615023474179	1.5810262888578381	1.6551724137931034	5.0	41.0	0.18636363636363637	0.7227272727272728	1.3364374906858412	1.4851485148514851	5.0
045046_5_tsv	A	B	0.3382352941176471	0.5617977528089888	0.5692963752665245	0.6617647058823529	0.4752475247524752	0.43070362473347545	0.4752475247524752	0.6233766233766234	56.0	0.18666666666666668	0.6933333333333334	1.5342754778832344	1.648	5.0	45.0	0.19911504424778761	0.7212389380530974	1.6352339564925493	1.7419354838709677	5.0
053054_9_tsv	A	B	0.5930232558139535	0.44886363636363635	0.5605095541401274	0.4069767441860465	0.6811594202898551	0.4394904458598726	0.5535714285714286	0.6888888888888889	80.0	0.19607843137254902	0.7475490196078431	1.3920593796966212	1.5343137254901962	6.0	59.0	0.17302052785923755	0.6715542521994134	1.4738407477559945	1.5723684210526316	5.0
109110_1_tsv	A	B	0.5692307692307692	0.47619047619047616	0.5334872979214781	0.4307692307692308	0.5297029702970297	0.4665127020785219	0.5555555555555556	0.5882352941176471	53.0	0.20384615384615384	0.7192307692307692	1.3598378386075591	1.5161290322580645	5.0	51.0	0.2170212765957447	0.6638297872340425	1.1963343756625326	1.4017857142857142	4.0
039040_2_tsv	A	B	0.5609756097560976	0.417910447761194	0.5560165975103735	0.43902439024390244	0.5327102803738317	0.44398340248962653	0.5263157894736842	0.5769230769230769	35.0	0.23333333333333334	0.7333333333333333	1.2303970028715088	1.4230769230769231	4.0	21.0	0.15555555555555556	0.5259259259259259	1.3119329908992718	1.5333333333333334	3.0
055056_8_tsv	A	B	0.7441860465116279	0.3333333333333333	0.5274193548387097	0.2558139534883721	0.6040955631399317	0.47258064516129034	0.4566929133858268	0.5225225225225225	74.0	0.19072164948453607	0.6675257731958762	1.2441467373351573	1.4293478260869565	5.0	62.0	0.17222222222222222	0.6416666666666667	1.1490610132875865	1.377245508982036	4.0
065066_14_tsv	A	B	0.6190476190476191	0.39823008849557523	0.4362934362934363	0.38095238095238093	0.4178082191780822	0.5637065637065637	0.6153846153846154	0.47761194029850745	22.0	0.15827338129496402	0.5467625899280576	1.1172031998901555	1.4181818181818182	3.0	35.0	0.2	0.6057142857142858	1.0433312471503746	1.3287671232876712	4.0
097098_5_tsv	A	B	0.28205128205128205	0.5612648221343873	0.43470790378006874	0.717948717948718	0.3981762917933131	0.5652920962199313	0.5918367346938775	0.4566929133858268	59.0	0.2	0.7084745762711865	1.1882810478034693	1.4206896551724137	6.0	67.0	0.17819148936170212	0.6808510638297872	1.1766886910888599	1.39010989010989	5.0
pair11_11_tsv	A	B	0.5135135135135135	0.43283582089552236	0.42948717948717946	0.4864864864864865	0.398876404494382	0.5705128205128205	0.5652173913043478	0.33766233766233766	31.0	0.1987179487179487	0.7307692307692307	1.5741100695898933	1.7164179104477613	7.0	32.0	0.16243654822335024	0.649746192893401	1.299339617816818	1.5375	4.0
pair21_16_tsv	A	B	0.6829268292682927	0.3352601156069364	0.6178571428571429	0.3170731707317073	0.5794392523364486	0.3821428571428571	0.3953488372093023	0.7083333333333334	37.0	0.19576719576719576	0.6190476190476191	1.491120169815708	1.6133333333333333	4.0	22.0	0.17054263565891473	0.6434108527131783	1.837839738293017	1.934782608695652	6.0
009010_8_tsv	A	B	0.7205882352941176	0.36363636363636365	0.5813008130081301	0.27941176470588236	0.616504854368932	0.4186991869918699	0.42342342342342343	0.5595238095238095	65.0	0.203125	0.71875	1.449003457469989	1.582191780821918	7.0	44.0	0.17670682730923695	0.642570281124498	1.479082107335633	1.6326530612244898	7.0
pair16_07_tsv	A	B	0.2641509433962264	0.49404761904761907	0.47863247863247865	0.7358490566037735	0.3224043715846995	0.5213675213675214	0.4675324675324675	0.5	40.0	0.20304568527918782	0.6395939086294417	0.9658222442361797	1.2872340425531914	4.0	33.0	0.1527777777777778	0.5972222222222222	1.827328016079579	2.0142857142857142	8.0
049050_1_tsv	A	B	0.27692307692307694	0.6419753086419753	0.54	0.7230769230769231	0.41545893719806765	0.46	0.631578947368421	0.6233766233766234	54.0	0.19081272084805653	0.7455830388692579	1.619069497132109	1.7235772357723578	6.0	44.0	0.17813765182186234	0.6842105263157895	1.5935132522007391	1.6990291262135921	6.0
131132_9_tsv	A	B	0.3113207547169811	0.6299435028248588	0.42042755344418054	0.6886792452830188	0.5122950819672131	0.5795724465558195	0.5819672131147541	0.5182481751824818	71.0	0.16666666666666666	0.6690140845070423	1.4074563889981102	1.5483870967741935	5.0	107.0	0.19073083778966132	0.7593582887700535	1.4523526703020238	1.5598591549295775	5.0
099100_15_tsv	A	B	0.390625	0.5707070707070707	0.4748201438848921	0.609375	0.4611872146118721	0.5251798561151079	0.6712328767123288	0.5268817204301075	44.0	0.18487394957983194	0.6848739495798319	1.65747052637141	1.7826086956521738	6.0	46.0	0.18110236220472442	0.6732283464566929	1.3365045988040387	1.5277777777777777	6.0
pair09_14_tsv	A	B	0.64	0.27007299270072993	0.6555023923444976	0.36	0.5277777777777778	0.3444976076555024	0.28125	0.4864864864864865	30.0	0.2	0.66	1.069971303510834	1.3529411764705883	4.0	13.0	0.14444444444444443	0.5	1.103307408607834	1.4	3.0
pair07_04_tsv	A	B	0.6153846153846154	0.2765957446808511	0.5	0.38461538461538464	0.3404255319148936	0.5	0.4375	0.5185185185185185	7.0	0.12280701754385964	0.38596491228070173	0.9957274520849255	1.5384615384615385	2.0	8.0	0.14545454545454545	0.5636363636363636	1.2870540281187268	1.9285714285714286	6.0
pair15_09_tsv	A	B	0.2702702702702703	0.6126126126126126	0.3881118881118881	0.7297297297297297	0.3142857142857143	0.6118881118881119	0.54	0.4153846153846154	23.0	0.17557251908396945	0.6259541984732825	1.2183557782765395	1.5192307692307692	4.0	41.0	0.20918367346938777	0.7142857142857143	1.718058301957703	1.8395061728395061	4.0
pair23_03_tsv	A	B	0.3684210526315789	0.4166666666666667	0.4161849710982659	0.631578947368421	0.3069306930693069	0.5838150289017341	0.37142857142857144	0.2826086956521739	12.0	0.12121212121212122	0.4444444444444444	1.2244883781338562	1.4642857142857142	3.0	26.0	0.22033898305084745	0.652542372881356	1.158879458818321	1.3888888888888888	4.0
065066_8_tsv	A	B	0.5490196078431373	0.41333333333333333	0.4155124653739612	0.45098039215686275	0.4928909952606635	0.5844875346260388	0.5972222222222222	0.5058823529411764	26.0	0.13756613756613756	0.5291005291005291	0.9457932545318125	1.2794117647058822	3.0	44.0	0.18410041841004185	0.6903765690376569	1.1074419316413773	1.4857142857142858	7.0
pair15_08_tsv	A	B	0.717948717948718	0.3333333333333333	0.5111111111111111	0.28205128205128205	0.5378787878787878	0.4888888888888889	0.5166666666666667	0.5166666666666667	27.0	0.17532467532467533	0.6688311688311688	1.257242960378627	1.4852941176470589	5.0	25.0	0.16233766233766234	0.6298701298701299	1.7707523715295068	1.8627450980392157	6.0
pair15_06_tsv	A	B	0.6666666666666666	0.205607476635514	0.6772151898734177	0.3333333333333333	0.49019607843137253	0.3227848101265823	0.24528301886792453	0.40625	24.0	0.20168067226890757	0.6386554621848739	1.2122831218130428	1.54	6.0	11.0	0.16417910447761194	0.44776119402985076	1.0957952550009336	1.3636363636363635	3.0
037038_1_tsv	A	B	0.3617021276595745	0.5641025641025641	0.5148514851485149	0.6382978723404256	0.35374149659863946	0.48514851485148514	0.559322033898305	0.4782608695652174	38.0	0.21468926553672316	0.7231638418079096	1.6279552776452224	1.6951219512195121	5.0	30.0	0.17341040462427745	0.6242774566473989	1.4212887153841522	1.6615384615384616	6.0
041042_14_tsv	A	B	0.5531914893617021	0.473015873015873	0.5276381909547738	0.44680851063829785	0.5319148936170213	0.4723618090452261	0.5641025641025641	0.6947368421052632	62.0	0.17613636363636365	0.6903409090909091	1.34342690345107	1.51875	5.0	71.0	0.21580547112462006	0.7477203647416414	1.5762997141845438	1.6778523489932886	6.0
131132_1_tsv	A	B	0.45161290322580644	0.5722222222222222	0.4444444444444444	0.5483870967741935	0.5422222222222223	0.5555555555555556	0.6623376623376623	0.5862068965517241	41.0	0.18552036199095023	0.6063348416289592	1.1797072167591638	1.3917525773195876	4.0	51.0	0.19245283018867926	0.6792452830188679	1.6128403757415808	1.6875	6.0
067068_15_tsv	A	B	0.35714285714285715	0.593939393939394	0.4755043227665706	0.6428571428571429	0.3901098901098901	0.5244956772334294	0.647887323943662	0.4791666666666667	37.0	0.185	0.645	1.476043286491044	1.6125	4.0	36.0	0.1722488038277512	0.5741626794258373	0.9315994372269147	1.2717391304347827	4.0
053054_5_tsv	A	B	0.5454545454545454	0.47715736040609136	0.5828402366863905	0.45454545454545453	0.5390070921985816	0.4171597633136095	0.5294117647058824	0.6818181818181818	44.0	0.19298245614035087	0.6666666666666666	1.1076189193030483	1.3981481481481481	3.0	32.0	0.1797752808988764	0.5898876404494382	1.10565603221483	1.4	5.0
081082_2_tsv	A	B	0.6268656716417911	0.445	0.5012531328320802	0.373134328358209	0.507537688442211	0.49874686716791977	0.56	0.5526315789473685	47.0	0.2025862068965517	0.7025862068965517	1.2505597783216638	1.4424778761061947	4.0	48.0	0.2077922077922078	0.6926406926406926	1.4656400256099817	1.606060606060606	7.0
009010_4_tsv	A	B	0.7450980392156863	0.42201834862385323	0.5956284153005464	0.2549019607843137	0.6216216216216216	0.40437158469945356	0.5135135135135135	0.59375	46.0	0.18775510204081633	0.6979591836734694	1.5124005657101283	1.6597938144329898	5.0	33.0	0.1896551724137931	0.6379310344827587	1.0240945965147703	1.3636363636363635	4.0
097098_2_tsv	A	B	0.7	0.29596412556053814	0.49336283185840707	0.3	0.5065502183406113	0.5066371681415929	0.43820224719101125	0.38235294117647056	49.0	0.18773946360153257	0.6896551724137931	1.4829849625705682	1.6238532110091743	5.0	44.0	0.16730038022813687	0.6311787072243346	1.3526173081677157	1.5700934579439252	5.0
099100_3_tsv	A	B	0.4166666666666667	0.39487179487179486	0.5891238670694864	0.5833333333333334	0.47058823529411764	0.4108761329305136	0.5068493150684932	0.5967741935483871	47.0	0.21076233183856502	0.6995515695067265	1.5090350759866937	1.6451612903225807	7.0	29.0	0.18012422360248448	0.6211180124223602	1.4250316109303875	1.5625	4.0
pair11_02_tsv	A	B	0.6666666666666666	0.4	0.4854368932038835	0.3333333333333333	0.5849056603773585	0.5145631067961165	0.4074074074074074	0.5238095238095238	6.0	0.0967741935483871	0.41935483870967744	1.2916919971380594	1.6428571428571428	4.0	12.0	0.19047619047619047	0.6666666666666666	1.7843151288554941	2.1578947368421053	6.0
pair18_07_tsv	A	B	0.32	0.6025641025641025	0.3482142857142857	0.68	0.22602739726027396	0.6517857142857143	0.6111111111111112	0.3728813559322034	14.0	0.14893617021276595	0.5957446808510638	1.7295739585136223	2.3333333333333335	9.0	28.0	0.1794871794871795	0.717948717948718	1.4065027108209371	1.576271186440678	5.0
